rank 3: start pid=523333 shape=collectives_sweep
rank 3: round 14600 ok checksum=12503560545594112170
rank 3: round 14625 ok checksum=15239838505660889174
rank 3: round 14650 ok checksum=16980528851526310962
rank 3: round 14675 ok checksum=1165702505487363498
rank 3: round 14700 ok checksum=6648261945783270297
rank 3: round 14725 ok checksum=10024366203342253008
rank 3: round 14750 ok checksum=10551044172963364758
rank 3: round 14775 ok checksum=17476639691712163344
rank 3: round 14800 ok checksum=14282338990240237102
rank 3: round 14825 ok checksum=14256052637428796305
rank 3: round 14850 ok checksum=17235916124680460756
rank 3: round 14875 ok checksum=10674030349574393686
rank 3: round 14900 ok checksum=9547364423809960363
rank 3: round 14925 ok checksum=12493203237282421763
rank 3: round 14950 ok checksum=12076855464612021581
rank 3: round 14975 ok checksum=13016020656809601000
rank 3: DONE rounds=15000 checksum=14984815320180219071
